status,google_index,url_digits_ratio,domain_in_title,phish_hints,ip,?_url_count,len_url,/_url_count,hostname_len
1,1,0.0547945205479452,1,0,0,0,73,3,58
1,1,0.0,1,0,0,1,47,4,19
1,1,0.22772277227722773,1,0,1,0,101,5,11
0,1,0.0,1,0,0,0,34,3,17
1,1,0.0,1,2,0,0,71,7,20
0,0,0.0,1,0,0,0,40,3,31
1,1,0.0,1,0,0,0,72,5,12
0,0,0.0,1,0,0,0,37,4,16
0,1,0.0,0,0,0,0,47,5,13
0,0,0.0,0,0,0,0,31,3,19
1,1,0.0,0,0,0,0,27,2,20
1,1,0.0,1,1,0,0,76,7,20
1,0,0.0,1,0,0,1,66,3,23
1,1,0.08,1,0,0,0,50,4,16
1,1,0.29411764705882354,1,0,1,0,51,3,42
1,1,0.0,1,0,0,0,71,7,22
0,1,0.05357142857142857,1,0,0,0,56,5,17
0,1,0.0,1,0,0,0,47,3,26
1,1,0.017241379310344827,1,0,0,1,58,4,17
0,0,0.0,0,0,0,0,28,4,16
1,1,0.0,1,0,0,0,117,10,27
1,1,0.0594059405940594,1,0,0,1,101,4,17
0,0,0.0,0,1,0,0,52,5,20
1,1,0.0,1,2,0,0,85,8,20
1,1,0.19480519480519481,1,0,1,0,77,5,23
0,0,0.0,0,0,0,0,121,3,13
1,1,0.08333333333333333,1,0,0,0,36,3,27
1,0,0.31512605042016806,1,1,1,1,238,3,17
1,1,0.0,1,1,0,0,58,4,32
1,0,0.025,0,0,0,0,40,3,20
1,1,0.08888888888888889,1,0,0,0,45,3,26
1,1,0.09090909090909091,1,0,0,0,22,4,11
1,1,0.1388888888888889,1,1,0,0,36,5,13
1,1,0.18867924528301888,1,0,1,0,53,6,12
0,0,0.043478260869565216,1,0,0,0,23,2,16
1,0,0.0,1,0,0,0,30,3,21
0,0,0.0,1,0,0,0,72,3,15
0,0,0.0,0,0,0,0,117,8,19
1,1,0.0,1,0,0,0,48,5,21
1,1,0.07352941176470588,1,1,0,0,68,7,11
1,1,0.0,1,0,0,0,45,5,24
0,0,0.0,0,0,0,0,74,6,19
1,1,0.07894736842105263,1,0,1,0,76,4,50
1,0,0.0,0,2,0,0,52,5,16
0,1,0.10606060606060606,0,0,1,0,66,5,16
1,1,0.0,1,0,0,0,60,5,21
0,0,0.0,0,0,0,0,57,4,21
1,1,0.0,1,1,0,0,48,5,23
1,1,0.13709677419354838,1,3,1,0,124,10,19
1,1,0.1111111111111111,0,1,0,0,99,7,15
1,1,0.24293785310734464,1,1,1,1,177,5,21
1,1,0.0,1,4,0,0,74,6,12
1,0,0.14545454545454545,1,1,1,1,110,3,6
0,1,0.0,1,0,0,0,75,4,18
1,1,0.1694915254237288,1,0,1,1,118,4,42
0,0,0.0,0,0,0,0,73,4,26
0,0,0.0,1,0,0,0,54,3,26
1,1,0.2976190476190476,1,0,1,1,84,4,22
1,1,0.034482758620689655,1,0,0,0,29,4,14
1,1,0.30434782608695654,1,2,1,0,92,8,22
0,0,0.0,0,1,0,0,29,3,21
1,1,0.0,1,0,0,0,47,4,21
1,1,0.0,0,0,0,0,36,3,16
1,0,0.0,1,0,0,0,32,4,17
1,1,0.02564102564102564,1,0,0,0,39,4,14
1,1,0.045454545454545456,1,0,0,0,22,3,14
1,1,0.0,1,0,0,0,39,4,24
0,0,0.08,0,0,0,0,50,6,15
1,1,0.0,1,0,0,0,59,3,33
1,0,0.47959183673469385,1,0,1,0,98,7,15
1,1,0.46875,1,0,1,0,96,5,20
1,1,0.0,1,0,0,0,34,5,15
0,0,0.19444444444444445,0,0,1,0,36,5,12
1,1,0.023668639053254437,0,1,0,1,169,9,14
1,1,0.0851063829787234,1,0,0,0,47,4,19
0,0,0.0,0,0,0,0,34,4,22
1,1,0.144,1,0,1,1,125,4,50
1,1,0.04081632653061224,1,0,0,0,49,5,18
1,0,0.0,1,2,0,0,58,5,22
1,1,0.058823529411764705,1,1,0,0,51,3,42
0,0,0.0,0,0,0,0,35,3,14
0,0,0.0,0,0,0,0,54,5,15
1,1,0.26436781609195403,1,0,1,1,87,6,13
1,1,0.0784313725490196,0,0,0,0,51,5,15
1,1,0.21739130434782608,1,0,1,0,46,3,31
1,1,0.0,1,1,0,1,68,3,28
1,1,0.0,1,1,0,0,39,3,31
1,1,0.0,1,2,0,0,68,8,15
0,0,0.0,1,0,0,0,40,4,14
1,1,0.0,1,2,0,0,41,5,17
0,1,0.07792207792207792,1,0,0,0,77,4,23
0,1,0.0425531914893617,0,0,0,0,47,4,29
1,1,0.08823529411764706,1,0,0,0,34,3,26
1,1,0.0,1,1,0,0,44,4,25
0,0,0.016129032258064516,0,0,0,0,62,3,31
1,1,0.0851063829787234,1,0,0,0,47,4,7
1,0,0.0,1,2,0,0,40,3,17
1,1,0.08695652173913043,1,0,0,0,23,3,10
1,1,0.043478260869565216,1,0,0,0,46,4,27
1,1,0.0,1,3,0,0,56,6,21
0,1,0.0,0,0,0,0,73,3,13
1,0,0.0,0,0,0,0,20,3,12
1,1,0.0,1,0,0,0,29,5,9
1,1,0.08333333333333333,1,0,0,0,36,5,14
1,1,0.0,0,0,0,0,64,9,18
0,0,0.0,1,0,0,0,65,4,17
1,1,0.125,1,1,1,1,80,5,12
0,0,0.058823529411764705,1,0,0,0,102,5,13
0,0,0.0,1,1,0,0,51,4,19
0,1,0.0,1,0,0,0,76,3,47
1,1,0.058823529411764705,1,3,0,0,68,6,22
1,1,0.19534883720930232,1,3,1,1,215,5,12
1,1,0.18867924528301888,1,3,1,0,106,9,19
0,0,0.058823529411764705,0,0,0,0,51,5,15
0,0,0.0,0,0,0,0,56,3,26
0,0,0.0,0,0,0,0,69,5,15
1,1,0.0,1,2,0,0,65,6,25
1,1,0.06818181818181818,1,0,0,0,44,6,10
0,1,0.04,1,0,0,0,50,5,24
1,1,0.0,1,4,0,1,123,10,17
1,1,0.0,0,0,0,0,39,5,22
1,1,0.0,1,2,0,0,67,8,18
1,1,0.0,1,0,0,0,121,11,19
1,1,0.0,1,1,0,0,77,6,24
0,1,0.0,0,0,0,0,23,3,12
1,1,0.23529411764705882,1,0,1,0,68,4,22
1,1,0.07142857142857142,1,0,0,0,28,3,20
1,1,0.2568306010928962,1,1,1,1,183,4,15
1,0,0.07407407407407407,1,0,0,0,54,5,21
0,1,0.07692307692307693,0,0,0,0,26,4,7
1,0,0.0,0,0,0,0,31,3,23
1,0,0.13725490196078433,1,0,0,1,204,5,27
1,1,0.043795620437956206,1,0,0,1,137,7,23
1,0,0.0,0,0,0,0,19,3,10
0,1,0.03571428571428571,0,0,0,0,56,4,23
1,1,0.1839080459770115,1,2,0,0,261,6,212
0,0,0.0,1,0,0,0,81,4,17
1,1,0.045454545454545456,1,2,0,0,110,13,12
1,0,0.03571428571428571,1,1,0,0,28,3,19
1,0,0.16270566727605118,1,2,1,1,1641,33,22
1,1,0.0,1,2,0,1,71,5,19
0,0,0.0,1,0,0,0,58,4,16
0,1,0.0,1,0,0,0,36,3,16
1,1,0.0625,0,1,0,0,48,3,27
1,1,0.20987654320987653,1,1,1,1,162,4,15
1,1,0.022222222222222223,1,0,0,0,45,3,27
1,1,0.075,1,0,0,0,40,3,31
1,1,0.0,1,0,0,0,37,3,18
0,0,0.18604651162790697,1,0,0,0,43,3,16
0,0,0.017857142857142856,0,0,0,0,56,4,11
0,0,0.038461538461538464,1,0,0,0,52,5,22
1,1,0.34328358208955223,1,1,1,0,134,3,14
1,0,0.23076923076923078,1,0,0,0,26,3,18
1,1,0.0,0,1,0,0,85,11,18
1,1,0.1625,1,2,1,1,160,6,21
0,0,0.0,1,0,0,0,44,3,18
0,0,0.0,1,0,0,0,56,3,20
1,1,0.1935483870967742,1,0,0,0,31,3,18
1,1,0.0,0,0,0,0,36,3,17
1,1,0.22033898305084745,1,0,1,1,118,5,42
1,1,0.0,1,2,0,0,55,7,13
1,1,0.38271604938271603,1,1,1,0,162,3,14
0,0,0.0,1,0,0,0,49,4,25
1,0,0.02702702702702703,1,0,0,0,37,2,29
1,1,0.30158730158730157,1,0,1,1,126,3,61
0,0,0.0,1,0,0,0,56,4,22
0,0,0.07339449541284404,1,0,0,0,109,6,17
0,0,0.05263157894736842,0,0,0,0,19,3,11
1,1,0.022727272727272728,1,0,0,0,44,5,21
0,0,0.06060606060606061,1,0,0,0,66,5,17
1,1,0.013513513513513514,1,1,0,0,74,7,20
0,0,0.014285714285714285,0,0,0,0,70,6,21
1,1,0.02631578947368421,1,0,0,0,38,3,29
1,0,0.0,1,0,0,0,68,5,37
1,1,0.0,1,0,0,0,33,2,25
0,0,0.01818181818181818,1,0,0,0,55,5,16
1,1,0.0,1,1,0,0,78,4,44
1,1,0.043478260869565216,1,1,0,0,46,4,24
0,0,0.07407407407407407,1,0,0,0,81,5,25
1,1,0.025,0,0,0,0,40,3,20
0,0,0.056910569105691054,0,0,0,0,123,4,19
0,0,0.0847457627118644,0,0,0,0,59,5,18
1,1,0.0,1,2,0,0,41,4,29
0,0,0.012048192771084338,0,0,0,0,83,5,11
1,1,0.0,1,3,0,0,73,8,20
0,0,0.0,1,0,0,0,58,5,16
1,1,0.0,1,1,0,0,70,5,25
1,1,0.4879518072289157,1,0,1,1,166,4,21
0,0,0.1095890410958904,1,0,0,0,73,8,16
1,1,0.13533834586466165,1,0,0,1,266,5,28
1,1,0.0,1,3,0,0,60,6,22
1,1,0.0,0,0,0,0,57,3,49
0,0,0.0,0,0,0,0,48,5,17
0,0,0.0,1,0,0,0,55,4,12
1,0,0.08,1,0,0,0,50,3,42
0,0,0.0,1,0,0,0,112,5,18
1,1,0.1875,1,0,0,0,48,3,40
1,1,0.08333333333333333,1,0,0,0,36,4,17
0,0,0.13636363636363635,1,0,0,0,66,6,15
1,1,0.0273972602739726,1,1,0,0,73,8,35
1,1,0.0,1,0,0,0,55,3,37
0,0,0.0,1,0,0,0,61,4,28
1,1,0.08823529411764706,1,0,0,0,68,3,59
1,1,0.0,1,0,0,0,33,5,14
1,1,0.04,1,0,0,0,50,4,16
1,1,0.047058823529411764,0,0,0,1,85,7,15
1,1,0.037037037037037035,1,0,0,0,27,4,16
0,0,0.06944444444444445,0,0,0,0,72,6,16
1,0,0.12727272727272726,0,2,0,1,110,5,16
0,0,0.0,1,0,0,0,48,4,12
0,1,0.0,1,0,0,0,59,3,26
0,1,0.017857142857142856,0,0,0,0,56,5,15
0,1,0.1717171717171717,0,0,1,0,99,6,14
1,1,0.0738255033557047,1,2,0,1,149,8,17
0,1,0.022727272727272728,1,0,0,0,44,4,21
0,1,0.0,1,0,0,0,47,4,20
1,1,0.11764705882352941,1,0,0,0,34,4,15
0,0,0.0,1,0,0,0,46,4,19
1,0,0.0759493670886076,1,0,0,1,79,4,18
0,0,0.0,0,0,0,0,52,5,17
0,0,0.0,1,0,0,0,83,9,21
1,1,0.025,1,0,0,0,80,3,47
1,1,0.0,1,0,0,0,48,4,19
1,1,0.0,1,0,0,0,35,3,27
1,1,0.027777777777777776,0,0,0,0,36,3,21
1,1,0.0,1,0,0,0,34,5,13
1,0,0.0,1,0,0,0,54,4,27
0,0,0.0,0,0,0,0,16,3,8
1,1,0.08823529411764706,0,0,0,0,68,5,15
1,1,0.0,0,0,0,0,22,3,11
1,1,0.0,1,2,0,0,33,4,11
1,1,0.24509803921568626,1,1,1,1,102,7,15
1,1,0.0410958904109589,1,1,0,0,73,3,40
0,0,0.08139534883720931,1,0,1,0,86,4,20
1,1,0.0,1,0,0,0,32,4,18
1,1,0.0,1,2,0,0,47,5,17
0,0,0.0,0,0,0,0,43,4,14
1,1,0.0,1,0,0,0,44,4,20
0,0,0.0,0,0,0,0,71,4,22
1,0,0.11458333333333333,1,1,0,1,96,3,7
1,1,0.0,1,4,0,1,70,7,13
0,1,0.05970149253731343,1,0,0,0,67,3,27
1,1,0.08,1,0,0,1,50,4,16
1,1,0.05263157894736842,1,0,0,0,57,3,44
1,1,0.0,1,0,0,0,48,2,41
1,1,0.0,1,2,0,0,81,7,33
0,1,0.0,1,0,0,0,61,3,18
1,1,0.22916666666666666,0,0,1,1,48,3,16
1,1,0.021897810218978103,1,6,0,1,137,13,19
1,1,0.0,1,0,0,0,38,5,17
0,0,0.0,1,0,0,0,56,3,16
1,1,0.07792207792207792,1,0,0,0,77,4,14
0,0,0.0,1,0,0,0,62,4,18
0,1,0.0,1,0,0,0,82,4,34
1,1,0.0,1,0,0,0,38,5,11
0,0,0.0,1,0,0,0,57,4,30
0,0,0.0,1,1,0,0,50,5,16
0,0,0.0,0,0,0,0,45,5,21
1,1,0.045454545454545456,1,4,0,1,110,9,13
0,0,0.0,1,0,0,0,91,4,19
1,1,0.0,1,4,0,1,119,9,17
1,1,0.09090909090909091,1,1,0,0,66,7,11
1,0,0.0,1,0,0,0,31,2,24
1,1,0.0,1,0,0,0,69,6,24
1,1,0.0,1,4,0,1,106,9,17
1,1,0.21052631578947367,1,1,1,0,57,6,15
0,0,0.0,1,0,0,0,34,3,11
1,1,0.11290322580645161,1,0,1,0,62,3,29
0,1,0.017857142857142856,1,0,0,0,56,5,21
1,1,0.0,1,0,0,0,32,3,22
0,1,0.12962962962962962,1,0,1,0,54,4,27
1,1,0.1830065359477124,1,2,1,1,153,6,21
0,0,0.11538461538461539,1,0,0,0,26,3,17
0,0,0.0851063829787234,1,0,0,0,47,3,17
0,0,0.0,1,0,0,0,61,3,30
1,1,0.0,1,5,0,1,115,9,21
0,1,0.0,0,0,0,0,63,6,13
1,1,0.08888888888888889,0,0,0,0,45,4,15
1,1,0.0,1,0,0,0,80,3,72
1,1,0.20526315789473684,1,2,0,1,190,4,18
0,0,0.0,1,0,0,0,45,5,21
0,0,0.11607142857142858,1,2,1,0,112,7,24
0,1,0.11764705882352941,1,0,0,0,51,4,24
1,1,0.4186046511627907,1,2,1,1,86,6,21
1,1,0.22,1,3,1,0,100,8,18
1,1,0.15151515151515152,1,0,0,0,33,3,14
1,1,0.012048192771084338,1,3,0,1,83,7,20
0,0,0.0,1,0,0,0,21,4,9
0,0,0.20618556701030927,1,2,0,0,97,8,19
1,1,0.017241379310344827,1,0,0,0,58,3,29
1,1,0.044,1,1,1,1,250,4,47
0,0,0.0,1,0,0,0,57,6,12
1,1,0.0,1,0,0,0,45,6,13
1,1,0.0,1,0,0,0,69,9,18
0,1,0.3500897666068223,1,1,1,1,557,5,25
1,1,0.0,1,0,0,0,35,4,18
0,1,0.03389830508474576,0,0,0,0,59,5,15
1,1,0.4,1,1,1,0,155,3,14
1,1,0.0,1,4,0,1,107,9,17
1,0,0.42857142857142855,1,0,0,0,28,3,6
0,1,0.14285714285714285,0,0,1,1,105,5,16
1,1,0.06060606060606061,1,1,0,0,33,3,14
1,0,0.047619047619047616,1,0,0,1,42,3,14
1,1,0.0,1,0,0,0,32,5,11
1,1,0.03759398496240601,1,3,0,1,133,12,13
0,0,0.0,0,0,0,0,18,3,9
1,1,0.09375,1,0,0,0,32,3,23
1,1,0.0,1,0,0,0,36,5,17
0,1,0.0,1,0,0,0,47,4,17
1,1,0.10891089108910891,1,0,0,0,101,7,15
1,1,0.16523605150214593,1,1,1,1,466,8,15
0,1,0.0,0,0,0,0,48,5,19
0,1,0.0,1,0,0,0,64,5,12
0,0,0.0,0,0,0,0,61,5,16
1,1,0.0,1,0,0,0,46,5,25
1,1,0.1,1,0,0,0,40,5,11
1,1,0.024390243902439025,1,0,0,0,41,5,22
1,1,0.046875,1,0,0,0,64,6,8
0,0,0.0,0,0,0,0,29,4,17
0,0,0.0,1,0,0,0,43,4,21
1,0,0.0,1,0,0,0,39,3,19
1,1,0.48148148148148145,1,0,1,0,54,4,13
1,1,0.17647058823529413,1,0,1,1,119,5,42
0,1,0.0,1,0,0,0,63,5,23
0,0,0.07608695652173914,1,0,1,0,92,5,17
1,1,0.0,1,3,0,0,64,7,18
0,0,0.01818181818181818,1,0,0,0,55,4,17
1,1,0.0,1,0,0,1,91,5,19
0,0,0.08771929824561403,1,0,0,0,57,5,16
1,1,0.12080536912751678,1,0,0,1,149,3,32
1,1,0.09243697478991597,1,0,0,1,119,7,25
1,1,0.037037037037037035,1,0,0,0,27,3,18
0,0,0.0,1,1,0,0,49,7,15
1,0,0.0,1,0,0,0,35,4,13
0,0,0.0,0,0,0,0,53,4,24
0,0,0.06818181818181818,1,0,0,0,44,5,16
1,1,0.21052631578947367,0,0,0,0,38,4,25
1,0,0.0,1,3,0,0,40,5,17
1,1,0.0,1,0,0,1,58,4,22
1,1,0.014925373134328358,1,2,0,1,67,6,20
1,0,0.0,1,1,0,0,38,3,18
0,0,0.0,1,0,0,0,16,3,7
1,1,0.19047619047619047,1,0,1,1,126,5,50
1,1,0.0,1,0,0,0,26,2,19
1,1,0.171875,1,0,1,1,128,4,54
1,1,0.0,1,3,0,0,66,8,15
0,0,0.0,1,0,0,0,38,4,19
0,1,0.0,1,0,0,0,49,3,9
1,1,0.06779661016949153,1,1,0,0,59,6,21
1,1,0.05263157894736842,1,2,1,0,57,4,25
0,0,0.03571428571428571,1,0,0,0,28,2,21
1,1,0.0,1,0,0,0,72,9,27
0,0,0.0,1,0,0,0,37,3,20
1,0,0.06918238993710692,1,1,0,1,159,3,33
1,1,0.32608695652173914,1,0,1,1,138,3,13
1,1,0.0,1,4,0,1,105,9,17
0,1,0.32323232323232326,1,0,1,0,99,4,20
1,0,0.0,1,2,0,0,40,5,13
1,1,0.06557377049180328,1,3,0,0,61,8,14
1,1,0.0,1,1,0,0,48,8,12
1,1,0.22340425531914893,1,0,1,0,94,8,14
0,0,0.0,1,0,0,0,13,2,6
1,0,0.0,1,0,0,1,76,6,16
1,1,0.0,1,0,0,1,94,6,22
0,0,0.06818181818181818,0,0,0,0,88,4,14
1,1,0.023809523809523808,1,0,0,0,42,3,27
0,0,0.043478260869565216,0,0,0,0,46,4,14
1,1,0.0,1,4,0,1,110,10,17
0,1,0.06493506493506493,0,0,0,1,77,3,14
1,1,0.31718061674008813,1,1,1,1,227,5,22
0,0,0.0,1,0,0,0,24,3,14
0,1,0.021739130434782608,0,0,0,0,46,5,26
1,1,0.043478260869565216,1,0,0,0,46,5,21
0,0,0.0,0,0,0,0,46,4,15
1,1,0.11320754716981132,1,0,0,0,53,3,36
0,0,0.09090909090909091,1,0,0,0,66,3,14
1,1,0.0,1,0,0,0,45,6,17
1,1,0.36507936507936506,1,0,1,0,63,4,22
1,1,0.16477987421383647,1,1,1,2,795,6,35
0,0,0.0,1,0,0,0,29,4,16
1,1,0.0,0,1,0,0,37,4,20
0,0,0.05263157894736842,1,0,0,0,38,3,13
1,1,0.34146341463414637,1,0,1,0,41,3,33
0,1,0.03333333333333333,0,0,0,0,60,7,17
1,1,0.0,1,1,0,0,49,5,22
0,0,0.0,1,0,0,0,79,3,27
0,1,0.03508771929824561,1,1,0,0,57,4,17
0,0,0.0,1,0,0,0,24,3,15
1,1,0.09803921568627451,0,0,0,0,51,3,43
1,1,0.034482758620689655,1,0,0,0,29,3,13
0,1,0.0,0,0,0,0,49,4,26
0,0,0.0660377358490566,1,0,1,0,106,4,20
1,1,0.13114754098360656,1,0,0,0,61,5,27
1,1,0.25149700598802394,1,0,1,1,334,9,38
1,1,0.0,1,3,0,0,48,5,15
0,0,0.0,0,0,0,0,70,4,17
0,0,0.0,1,0,0,0,44,4,20
0,1,0.0,0,0,0,0,49,3,13
1,1,0.05084745762711865,1,0,0,0,59,3,25
1,0,0.03773584905660377,0,0,0,1,53,3,16
0,0,0.23308270676691728,1,0,1,0,133,7,18
0,0,0.0,0,0,0,0,40,2,33
0,0,0.09090909090909091,1,0,0,0,88,6,21
0,0,0.0,0,0,0,0,23,2,16
1,1,0.0,1,5,0,0,77,8,18
1,1,0.11538461538461539,1,1,1,0,78,3,69
1,1,0.0,1,0,0,0,26,3,15
1,1,0.0,1,2,0,0,78,6,21
1,1,0.0,1,1,0,0,96,8,16
1,1,0.0,1,0,0,0,29,4,17
1,1,0.2,1,0,0,0,20,3,12
1,1,0.0,1,0,0,0,27,2,19
1,1,0.0,1,0,0,0,85,10,26
1,1,0.0,1,0,0,0,42,6,13
1,1,0.0,1,2,0,0,54,5,16
0,1,0.10714285714285714,0,0,0,0,28,3,15
0,0,0.0,1,0,0,0,70,4,22
1,1,0.0,1,0,0,0,59,3,24
1,1,0.0,1,0,0,0,21,3,13
0,0,0.0,0,0,0,0,87,6,16
1,1,0.10810810810810811,1,3,1,1,111,7,20
1,1,0.3384615384615385,1,0,1,1,65,5,13
1,1,0.0,1,0,0,0,50,5,19
1,1,0.12962962962962962,0,0,0,0,54,4,11
1,1,0.024390243902439025,1,0,0,0,41,5,10
1,1,0.0,1,0,0,0,47,4,20
0,1,0.06557377049180328,1,0,0,0,122,8,13
1,0,0.02564102564102564,0,0,0,0,39,3,20
1,1,0.0,1,0,0,0,50,6,22
0,0,0.0,1,0,0,0,20,2,13
0,1,0.0,1,0,0,0,44,4,26
0,0,0.0,1,0,0,0,65,5,26
0,1,0.038461538461538464,1,0,0,0,52,4,20
0,0,0.02564102564102564,1,0,0,0,39,3,22
1,0,0.046511627906976744,1,0,0,0,43,3,23
0,0,0.0,0,0,0,0,35,4,22
1,1,0.046511627906976744,1,0,0,0,43,4,18
0,0,0.09375,1,0,0,0,64,6,14
0,0,0.0,0,0,0,0,18,2,11
1,1,0.0,1,3,0,0,60,7,23
1,1,0.030612244897959183,1,0,0,1,98,4,22
0,0,0.05660377358490566,1,0,0,0,53,4,20
1,1,0.15730337078651685,1,4,1,0,89,10,23
1,1,0.0,1,0,0,0,72,8,19
0,0,0.13114754098360656,1,0,0,0,61,7,21
1,1,0.07692307692307693,1,0,0,1,52,3,14
1,1,0.1,1,0,0,1,110,6,30
1,1,0.0,1,1,0,0,62,7,16
1,1,0.25,1,1,1,0,92,7,25
1,0,0.0,1,0,0,1,50,5,15
0,1,0.0,0,0,0,0,49,6,14
1,1,0.0,1,1,0,0,26,4,13
0,0,0.203125,1,0,1,1,64,6,18
1,1,0.05194805194805195,1,1,0,0,77,5,59
1,1,0.2857142857142857,1,0,1,0,105,6,32
0,0,0.021739130434782608,1,0,0,0,46,4,18
1,1,0.0,1,4,0,0,70,8,19
0,0,0.0,1,0,0,0,75,5,13
0,1,0.06015037593984962,0,0,0,0,133,8,13
1,1,0.12121212121212122,1,0,0,0,33,3,25
0,1,0.03225806451612903,1,0,0,0,62,5,26
0,0,0.0,1,0,0,0,51,5,18
1,1,0.0,1,0,0,0,29,3,21
1,1,0.037383177570093455,1,1,0,0,107,6,27
1,1,0.0,1,1,0,0,57,6,21
1,0,0.0,1,0,0,0,39,3,18
0,1,0.0,0,0,0,1,61,5,11
1,1,0.3010752688172043,1,2,1,0,93,9,22
0,0,0.03125,0,0,0,0,32,4,15
1,0,0.0,1,0,0,0,70,4,18
0,0,0.03669724770642202,1,0,0,0,109,7,11
1,1,0.17307692307692307,1,1,1,0,260,6,211
1,1,0.0,1,0,0,0,57,4,20
0,0,0.0,1,0,0,0,102,6,24
1,1,0.0,1,0,0,0,52,5,20
0,1,0.0,1,0,0,0,47,4,29
1,1,0.25,1,0,1,1,124,5,46
1,1,0.029411764705882353,1,0,0,2,34,3,6
1,1,0.044444444444444446,1,0,0,0,45,5,10
1,1,0.029411764705882353,1,0,0,1,34,3,21
1,1,0.12195121951219512,1,0,1,1,123,4,46
1,1,0.0,1,2,0,0,84,6,20
0,0,0.0,0,0,0,0,74,5,17
1,1,0.0,0,0,0,0,83,7,19
1,1,0.02564102564102564,1,0,0,0,78,6,29
1,1,0.03225806451612903,1,1,0,0,93,9,34
1,0,0.13953488372093023,1,0,0,0,43,3,17
1,1,0.0,1,0,0,0,219,29,18
0,1,0.01818181818181818,1,0,0,0,55,5,13
1,1,0.0,1,3,0,0,71,7,24
0,0,0.02702702702702703,1,0,0,1,74,4,12
0,0,0.07446808510638298,1,0,1,0,94,3,20
1,1,0.019498607242339833,1,2,0,2,359,20,23
0,0,0.0,1,0,0,0,49,4,20
0,1,0.09090909090909091,1,0,0,0,66,6,17
1,1,0.1276595744680851,1,0,0,1,47,4,14
1,1,0.03937007874015748,1,6,0,0,127,13,19
1,1,0.05454545454545454,1,3,0,0,55,3,36
0,0,0.0,1,0,0,0,63,5,25
0,0,0.0,0,0,0,0,38,3,30
1,1,0.0,1,0,0,1,100,4,14
1,1,0.3023255813953488,1,0,1,0,86,4,27
1,1,0.21212121212121213,1,0,0,0,33,3,14
1,1,0.16822429906542055,1,1,1,0,107,10,20
1,1,0.0,0,0,0,0,48,3,18
0,0,0.0,0,0,0,0,72,5,23
1,1,0.07446808510638298,1,0,0,1,94,4,20
1,1,0.05714285714285714,1,1,0,0,70,5,19
1,1,0.0,1,1,0,0,51,4,25
1,1,0.17073170731707318,1,0,1,1,123,4,46
1,0,0.045454545454545456,1,0,1,1,132,4,16
0,0,0.0,1,0,0,0,58,5,19
1,1,0.0,1,0,0,0,51,7,22
0,0,0.11904761904761904,0,0,0,1,42,3,16
1,1,0.07407407407407407,0,0,0,0,27,3,11
1,0,0.0,1,0,0,0,28,4,13
1,1,0.0,1,0,0,0,36,5,15
0,0,0.1044776119402985,1,0,0,0,67,6,18
0,0,0.06666666666666667,1,0,0,0,90,5,34
0,0,0.0,1,0,0,0,17,2,10
0,0,0.0,0,0,0,0,40,4,12
0,0,0.04838709677419355,0,0,0,0,62,4,18
1,1,0.08771929824561403,1,1,0,0,57,3,40
1,1,0.047619047619047616,1,3,0,0,63,5,26
1,1,0.0,1,1,0,0,66,7,23
1,1,0.06338028169014084,1,0,0,0,142,3,29
1,1,0.0,1,2,0,0,39,4,18
0,1,0.013888888888888888,0,0,0,0,72,5,17
0,0,0.0,0,0,0,0,75,5,16
0,0,0.0967741935483871,1,0,0,0,62,6,15
0,0,0.0,1,0,0,0,94,10,21
1,1,0.0,1,1,0,0,41,4,17
1,1,0.0,1,0,0,0,48,5,12
1,1,0.15966386554621848,1,0,1,1,119,5,42
1,1,0.19597989949748743,1,0,0,1,199,7,13
1,1,0.05154639175257732,1,0,0,1,97,6,11
1,1,0.0,1,1,0,0,42,4,19
0,1,0.02631578947368421,1,0,0,0,76,4,20
1,1,0.0,1,3,0,0,90,11,11
1,0,0.10714285714285714,1,0,0,0,28,2,21
1,1,0.0,1,3,0,0,62,6,20
0,0,0.0,1,0,0,0,34,4,14
1,1,0.11464968152866242,1,0,0,1,157,3,41
1,1,0.12631578947368421,1,0,0,0,95,5,43
1,1,0.0,1,2,0,0,70,4,44
1,1,0.06976744186046512,1,1,0,0,43,3,26
0,0,0.0,0,0,0,0,40,3,8
0,0,0.0,1,0,0,1,54,3,23
1,1,0.0,1,1,0,0,60,5,18
0,1,0.021739130434782608,0,0,0,0,46,5,17
0,0,0.0,1,0,0,0,33,2,25
0,0,0.0,1,0,0,0,50,3,19
0,1,0.0,1,0,0,0,33,3,11
0,1,0.0,1,0,0,0,76,4,20
1,1,0.15950920245398773,1,0,1,0,163,9,39
1,0,0.045454545454545456,1,0,0,0,44,4,22
1,1,0.045454545454545456,1,0,0,0,22,3,13
1,0,0.0,1,0,0,0,45,3,34
1,1,0.11475409836065574,1,2,1,1,122,6,20
0,0,0.0,0,0,0,0,36,5,13
0,0,0.056338028169014086,1,0,0,0,71,5,20
1,1,0.20408163265306123,1,1,1,0,49,6,13
1,1,0.02702702702702703,1,0,0,0,37,5,16
0,0,0.0,0,0,0,0,44,4,12
1,1,0.07692307692307693,1,1,0,0,65,4,36
0,1,0.0,1,1,0,0,31,3,13
0,1,0.0,1,1,0,0,85,6,12
1,1,0.027777777777777776,1,0,0,0,36,3,18
0,0,0.0,1,0,0,0,27,3,19
0,1,0.16216216216216217,0,0,0,0,37,4,17
1,1,0.15384615384615385,1,0,1,0,65,3,31
1,1,0.1732283464566929,1,0,1,1,127,4,50
